Price,Close,High,Low,Open,Volume
Ticker,BBCA.JK,BBCA.JK,BBCA.JK,BBCA.JK,BBCA.JK
Date,,,,,
2020-06-15,4633.4384765625,4810.3515820312505,4633.4384765625,4785.07828125,100844500
2020-06-16,4852.47412109375,4881.959640926785,4700.83430480957,4700.83430480957,91518500
2020-06-17,4818.775390625,4886.170850633741,4785.077660620629,4886.170850633741,79800000
2020-06-18,4705.046875,4835.625615487914,4705.046875,4818.776745747538,68032000
2020-06-19,4696.62158203125,4759.804832013733,4671.348282038257,4717.682665358745,110071000
2020-06-22,4667.13623046875,4768.229434016809,4658.711796839745,4713.470615428278,51590500
2020-06-23,4734.5322265625,4768.2299648298485,4650.287880894129,4692.410053728314,69954000
2020-06-24,4806.1396484375,4852.474035933392,4751.380826851446,4759.805260941608,57333000
2020-06-25,4822.98876953125,4839.837638595114,4751.381076009825,4801.927683201419,51415000
2020-06-26,4755.59326171875,4852.474258193091,4751.381044480735,4818.776520288972,57467500
2020-06-29,4780.86572265625,4797.714588639179,4705.045825733067,4751.380207186124,48796500
2020-06-30,4797.71533203125,4835.625286366879,4768.229811992427,4801.927549179653,74474000
2020-07-01,4886.1708984375,4886.1708984375,4780.865491143588,4801.9265726023705,63959000
2020-07-02,4945.14306640625,4945.14306640625,4852.474286626916,4865.110938415008,75585500
2020-07-03,4945.14306640625,4974.628587245129,4919.869762830068,4945.14306640625,52219000
2020-07-06,4999.9013671875,4999.9013671875,4928.29368122104,4936.718114864153,67800000
2020-07-07,5046.2353515625,5050.447568049614,4970.415454794449,5004.113186691361,74168000
2020-07-08,5223.1494140625,5277.908238564768,5037.8118542086695,5046.236288747479,106444500
2020-07-09,5138.904296875,5256.846362704918,5079.933263960041,5231.573062884221,93543500
2020-07-10,5223.1494140625,5256.8471522177415,5122.056199596774,5138.905068674395,67224000
2020-07-13,5202.08740234375,5256.846217105263,5172.601886702935,5248.421784065031,86006000
2020-07-14,5223.1494140625,5223.1494140625,5147.3295032132055,5202.0883277154735,45616500
2020-07-15,5181.02734375,5256.847256097561,5181.02734375,5223.149517276423,61468000
2020-07-16,5206.30078125,5223.149651092233,5172.603041565534,5181.027476486651,66520500
2020-07-17,5155.75341796875,5206.300020105698,5088.357948452819,5168.390068502988,73348000
2020-07-20,5172.6025390625,5189.451407267916,5105.207066240839,5155.753670857085,59794500
2020-07-21,5223.1494140625,5252.634934948336,5138.905068674395,5138.905068674395,84159500
2020-07-22,5206.30078125,5265.271825697815,5164.178606644417,5231.574086013349,44725500
2020-07-23,5223.1494140625,5235.786065870716,5172.602806829637,5206.300544984879,84026500
2020-07-24,5138.904296875,5223.148629610656,5138.904296875,5223.148629610656,58366500
2020-07-27,5138.904296875,5172.602029969262,5054.659964139344,5138.904296875,41972500
2020-07-28,5210.51123046875,5223.147878562046,5105.205829691289,5155.75242206447,65279000
2020-07-29,5168.39013671875,5210.512305722163,5138.904618416361,5210.512305722163,50262500
2020-07-30,5256.8466796875,5256.8466796875,5100.994654728816,5168.39012498122,80533500
2020-08-03,5164.17724609375,5252.633789460771,4907.232048694305,5239.99714040834,137079000
2020-08-04,5231.57373046875,5239.998164817331,5164.178255680103,5185.239341551555,79357000
2020-08-05,5227.36083984375,5239.997489738618,5138.904290579674,5223.148623212127,49393000
2020-08-06,5273.69580078125,5303.18132043418,5210.512544382113,5235.785846941768,55258500
2020-08-07,5206.30078125,5294.7573479217235,5189.451911407767,5277.90847807949,43621000
2020-08-10,5155.75341796875,5223.148887484682,5143.116767434513,5206.300020105698,37774500
2020-08-11,5202.08740234375,5223.148484944332,5164.177453662703,5172.601886702935,38795500
2020-08-12,5273.69580078125,5273.69580078125,5189.451458915734,5202.088110195562,35612000
2020-08-13,5307.3935546875,5307.3935546875,5206.3003441220235,5273.695817832341,48581000
2020-08-14,5395.85009765625,5395.85009765625,5256.8469335480095,5307.393538678279,57316000
2020-08-18,5357.93994140625,5412.698761562132,5307.393338185437,5395.849893821861,81563500
2020-08-19,5332.66650390625,5400.061973149931,5315.8176365953295,5357.939804872631,58793500
2020-08-24,5320.029296875,5374.788109906968,5290.54378216548,5341.090378810372,66882500
2020-08-25,5362.15234375,5374.788994992145,5311.605738781422,5324.242390023566,49211000
2020-08-26,5341.091796875,5383.213971929219,5311.606274337047,5379.001754423797,42983000
2020-08-27,5560.12548828125,5560.12548828125,5341.090241773201,5362.151323168206,68326000
2020-08-28,5471.67041015625,5560.126975678407,5412.699366474812,5526.429236431871,52292500
2020-08-31,5286.33203125,5509.579519422311,5286.33203125,5475.881785358566,97032000
2020-09-01,5492.73095703125,5492.73095703125,5256.8468055023,5290.544541435007,67446000
2020-09-02,5421.12353515625,5526.4289651320905,5362.15249436978,5492.731227539822,66065000
2020-09-03,5475.88134765625,5475.88134765625,5307.392690805289,5446.395832707332,68208500
2020-09-04,5374.78857421875,5433.759608732122,5277.907588946782,5433.759608732122,80613500
2020-09-07,5294.75634765625,5357.939597628281,5223.148664354614,5336.8785143042705,64249500
2020-09-08,5336.87890625,5357.939991120757,5294.756736508485,5294.756736508485,39649000
2020-09-09,5261.05908203125,5324.242337620096,5231.573562756455,5307.393469463071,49285000
2020-09-10,4894.59521484375,5239.996942569384,4894.59521484375,5239.996942569384,175735000
2020-09-11,4974.62841796875,5033.599457639844,4734.5320421650085,4886.1718584621085,403032500
2020-09-14,5096.783203125,5151.542030927169,5042.024375322831,5054.661027892562,138115000
2020-09-15,4936.7177734375,5138.904166888865,4936.7177734375,5088.357568526024,170087000
2020-09-16,4844.0498046875,4945.143018002717,4839.837587466032,4936.718583559783,158565500
2020-09-17,4848.26123046875,4932.505561145878,4772.441332859335,4844.049013934894,138796000
2020-09-18,4742.9560546875,4831.412606329096,4692.409453749445,4801.927089115231,316912000
2020-09-21,4721.8955078125,4831.413155629739,4713.47107336502,4751.38102837868,112443000
2020-09-22,4591.31640625,4688.197394638762,4574.467538704129,4650.28744266055,163442500
2020-09-23,4637.65087890625,4705.046350352663,4570.255407459837,4591.316492286841,100517000
2020-09-24,4587.1044921875,4662.9244011492765,4540.770103377526,4574.46784069387,88618500
2020-09-25,4726.107421875,4738.744072735628,4599.740913268716,4616.589781082887,100705000
2020-09-28,4646.07470703125,4797.714498013231,4633.4380577827515,4759.804550267736,93522000
2020-09-29,4637.65087890625,4747.1685200066695,4599.7409262176425,4696.621916421861,117778500
2020-09-30,4566.04345703125,4688.19775615847,4566.04345703125,4688.19775615847,107377000
2020-10-01,4692.4091796875,4692.4091796875,4616.589282708707,4620.801499207529,56893000
2020-10-02,4637.65087890625,4688.197482491059,4582.892058356039,4683.985265525658,66848000
2020-10-05,4650.28759765625,4683.98533387115,4599.7409933338995,4646.075380629388,58291000
2020-10-06,4801.927734375,4814.564386307566,4717.683388157894,4742.956692023026,141955500
2020-10-07,4848.26123046875,4848.26123046875,4700.833651783775,4717.682517919201,89937500
2020-10-08,4869.32275390625,4886.171621566826,4810.351717094237,4877.747187736538,77384500
2020-10-09,4865.1103515625,4865.1103515625,4818.775967261905,4844.049267789502,54250500
2020-10-12,4932.505859375,4949.354726529142,4911.444775432323,4919.869209009394,82918500
2020-10-13,4932.505859375,4936.718076163535,4860.8981739698975,4919.869209009394,48250500
2020-10-14,4970.416015625,4970.416015625,4894.596110301907,4919.869412076271,83117500
2020-10-15,4873.53466796875,4953.5667843831025,4852.473584701815,4949.354567729715,82067000
2020-10-16,4852.47412109375,4877.747423807779,4827.20081837972,4873.535206688774,89051500
2020-10-19,4970.416015625,4970.416015625,4810.351771054025,4844.049506753178,56871500
2020-10-20,4890.3837890625,4953.567042151163,4873.53492157219,4953.567042151163,74995500
2020-10-21,4869.32275390625,4940.9304414636945,4827.200584754812,4936.718224548551,77944000
2020-10-22,4886.1708984375,4886.1708984375,4806.138788894127,4835.624302936422,96872500
2020-10-23,4860.8984375,4919.869475736568,4844.049569432409,4919.869475736568,66328000
2020-10-26,4898.8076171875,4915.656482594852,4822.987722854417,4822.987722854417,70452500
2020-10-27,4877.7470703125,4911.444804822431,4848.261552616311,4898.808154381207,89482000
2020-11-02,4903.02001953125,4907.232236042874,4818.7756892987545,4852.473421391753,151006500
2020-11-03,4961.9921875,4966.2044049766555,4915.657795256791,4919.870012733447,78152000
2020-11-04,4903.02001953125,5004.113215810245,4873.534503949876,4970.415483717246,78626000
2020-11-05,5181.02734375,5206.3006478658535,4970.416476117886,4970.416476117886,161090000
2020-11-06,5307.3935546875,5307.3935546875,5105.207133556547,5189.4514756944445,137303500
2020-11-09,5294.75634765625,5391.637330946698,5235.78531434902,5307.392997650656,82739500
2020-11-10,5459.033203125,5560.126410590278,5374.788863570602,5387.425514503761,191073500
2020-11-11,5509.57958984375,5530.640673902786,5459.032988102064,5509.57958984375,131383500
2020-11-12,5408.48681640625,5471.670073607257,5395.850164966048,5400.062382112782,83082500
2020-11-13,5383.212890625,5433.7594905369715,5324.241857394366,5408.486190580986,82374500
2020-11-16,5459.033203125,5463.24542010272,5379.001080548322,5463.24542010272,54905000
2020-11-17,5518.00537109375,5530.642024615338,5467.458757007395,5475.883192688454,119784000
2020-11-18,5534.853515625,5539.065732912386,5509.580211900685,5518.004646475457,99789000
2020-11-19,5572.763671875,5593.824759070295,5488.51932309382,5492.73154053288,147346500
2020-11-20,5560.12548828125,5602.2476510712595,5518.0033254912405,5593.823218513257,68468500
2020-11-23,5560.12548828125,5568.549920839252,5518.0033254912405,5560.12548828125,75265500
2020-11-24,5530.640625,5560.126142421935,5513.791757901751,5560.126142421935,72349500
2020-11-25,5400.0625,5547.490103354134,5374.789196567863,5543.277886115445,170140500
2020-11-26,5459.033203125,5467.45763708044,5307.393391927084,5349.515561704283,64339000
2020-11-27,5379.0009765625,5467.457531384593,5374.788759666209,5459.033097592012,87361500
2020-11-30,5227.36083984375,5391.637288477034,5168.389807001033,5379.000638582166,393091500
2020-12-01,5387.42626953125,5421.12401007562,5239.998654649628,5239.998654649628,114563500
2020-12-02,5433.76025390625,5463.245774663881,5341.091474382268,5442.18468840843,93897500
2020-12-03,5442.18408203125,5496.9429001941035,5412.698564558945,5475.881816285314,98210000
2020-12-04,5383.212890625,5446.396140514965,5357.939590669013,5442.183923855633,64995500
2020-12-07,5492.73095703125,5543.277560930311,5459.0332210985425,5475.882089064896,96636000
2020-12-08,5467.4580078125,5492.731311392527,5412.699183389108,5492.731311392527,70561500
2020-12-10,5555.8447265625,5576.969611454372,5526.269887713878,5568.5196574976235,151420500
2020-12-11,5691.0439453125,5729.068737820156,5572.744590844237,5576.969567789532,214160000
2020-12-14,5762.86767578125,5771.317628385034,5741.742794271788,5745.96777057368,179785500
2020-12-15,5737.517578125,5830.467052881075,5581.193461489783,5771.317387127209,164024500
2020-12-16,5872.7177734375,5872.7177734375,5779.7682834982015,5796.668190759892,138674000
2020-12-17,5860.04248046875,5914.967175671413,5762.868019725576,5885.392339793056,91920000
2020-12-18,5745.9677734375,5860.042133645451,5707.942986701517,5860.042133645451,147238500
2020-12-21,5771.31787109375,5822.0175888486,5745.968012216325,5822.0175888486,93692500
2020-12-22,5674.14404296875,5762.86855890497,5669.919066019406,5695.2689277154695,61790500
2020-12-23,5682.59375,5834.692913568773,5593.869237918216,5834.692913568773,76948000
2020-12-28,5729.068359375,5762.868172704646,5627.668919386062,5737.5183127074115,60234000
2020-12-29,5716.39306640625,5754.417853987666,5695.2681844165745,5724.843019202121,34212500
2020-12-30,5720.61865234375,5745.968513432423,5661.468976470181,5745.968513432423,52675500
2021-01-04,5775.54248046875,5792.442385312843,5678.368027615215,5745.967646991588,47937000
2021-01-05,5991.01708984375,5991.01708984375,5788.218203868785,5796.668157451075,104831000
2021-01-06,5868.49267578125,5978.34207072028,5813.567978311736,5957.2171870781585,89753500
2021-01-07,5885.39208984375,5957.2166882122665,5838.917349722945,5914.96692446608,71360000
2021-01-08,5957.21728515625,5982.567145944149,5893.842633186502,5944.5423547623,75033500
2021-01-11,6206.49072265625,6219.165652654867,6037.491656008019,6041.716632674225,169034500
2021-01-12,6050.166015625,6236.06497141236,6050.166015625,6206.490137537098,95235000
2021-01-13,6016.3671875,6147.341473182935,5974.11741792486,6121.991611437851,76581500
2021-01-14,5931.8671875,5991.016860309829,5910.742304353632,5957.217047275641,89319500
2021-01-15,5876.9423828125,5999.466702799245,5779.767922133357,5995.241726247978,89853500
2021-01-18,6016.3671875,6020.592164457514,5783.993454836727,5876.942947902036,86343000
2021-01-19,5995.2421875,6016.3670718816065,5919.192603726216,6016.3670718816065,73777000
2021-01-20,5995.2421875,6164.241262552854,5974.1173031183935,6054.391863768499,107216000
2021-01-21,5978.34130859375,6168.465237135601,5965.666380024293,6151.565332376325,66428000
2021-01-22,5982.56640625,6050.1660266596045,5978.3414299744,5978.3414299744,80829000
2021-01-25,5944.54248046875,6083.966717750533,5914.967642257463,6083.966717750533,76836500
2021-01-26,5762.86767578125,5914.966822649377,5762.86767578125,5876.942035932345,98658000
2021-01-27,5737.517578125,5855.816909632732,5665.692983995305,5762.867434876657,97920000
2021-01-28,5830.46728515625,5851.5921666242075,5737.517806697237,5737.517806697237,104627000
2021-01-29,5712.16796875,5914.966831545858,5712.16796875,5830.467305380917,132762500
2021-02-01,5762.86767578125,5847.367201819098,5572.743742196091,5712.167960158541,113129000
2021-02-02,5745.9677734375,5898.066920381434,5745.9677734375,5885.39199146944,86741000
2021-02-03,5767.09326171875,5914.967447916667,5767.09326171875,5914.967447916667,67291000
2021-02-04,5792.4423828125,5914.966692879286,5775.542477975702,5847.367073532094,80950500
2021-02-05,5843.14306640625,5872.7179047756235,5792.443343487324,5805.118274217055,51602000
2021-02-08,5847.3681640625,5961.442542985685,5813.56834808526,5957.21756598853,45604000
2021-02-09,5898.06787109375,5940.317640943992,5876.942986168629,5914.967779033847,75574000
2021-02-10,5847.3681640625,5957.21756598853,5830.46825607388,5957.21756598853,44984500
2021-02-11,5813.56787109375,5902.2923807543375,5779.768057889716,5902.2923807543375,36926000
2021-02-15,5745.9677734375,5822.017346909467,5678.368152573529,5771.31763126149,83922000
2021-02-16,5864.267578125,5868.492554766301,5771.31809201639,5813.5678584293955,47221000
2021-02-17,5830.46728515625,5881.167000679347,5788.217522220335,5822.017332569067,66011500
2021-02-18,5691.0439453125,5830.468184507238,5691.0439453125,5788.218415054287,91204000
2021-02-19,5767.09326171875,5788.21814546131,5712.168563988095,5729.0684709821435,70487500
2021-02-22,5737.517578125,5864.266861883284,5737.517578125,5830.467052881075,68913000
2021-02-23,5767.09326171875,5783.993168712798,5724.843494233632,5762.868284970238,58360000
2021-02-24,5682.59375,5775.543238847584,5682.59375,5767.093285315985,71869000
2021-02-25,5665.693359375,5720.618052642617,5644.568477348993,5695.2681942114095,78688000
2021-02-26,5669.91845703125,5754.417986942297,5614.99376258907,5665.693480535698,173631500
2021-03-01,5952.99072265625,5952.99072265625,5745.966914700142,5771.3167687355835,205539000
2021-03-02,5927.642578125,6050.166907965075,5914.967647451888,6016.367092836778,81446500
2021-03-03,5914.96728515625,5986.791887904576,5914.96728515625,5969.891981375557,84470000
2021-03-04,5678.36865234375,5914.967346191406,5678.36865234375,5834.692789350237,120802500
2021-03-05,5745.9677734375,5851.592181037454,5678.368152573529,5678.368152573529,111871500
2021-03-08,5678.36865234375,5872.717579432896,5678.36865234375,5872.717579432896,90883000
2021-03-09,5581.19482421875,5674.144321669782,5576.969847061885,5661.469390199187,135582000
2021-03-10,5665.693359375,5678.368288590604,5593.868760486577,5678.368288590604,50302000
2021-03-12,5716.39306640625,5813.567523558758,5674.143302426898,5809.342547160823,74328000
2021-03-15,5631.89404296875,5762.86832303779,5631.89404296875,5758.6433462613695,57416000
2021-03-16,5598.09375,5669.918349056604,5593.868773584906,5669.918349056604,70755500
2021-03-17,5585.41845703125,5631.893194570845,5581.193480891287,5619.218266150955,71474500
2021-03-18,5665.693359375,5678.368288590604,5585.418807676175,5593.868760486577,70067500
2021-03-19,5712.16796875,5720.617921366495,5598.09360842733,5720.617921366495,125853000
2021-03-22,5593.869140625,5644.568860932779,5585.41918724037,5610.769047394259,67523500
2021-03-23,5547.39453125,5678.368811881188,5538.944577660891,5678.368811881188,127762500
2021-03-24,5441.7705078125,5534.720004063956,5424.870599403144,5505.145164347584,152050000
2021-03-25,5382.6201171875,5441.769788804945,5348.820304834674,5407.969976452119,119101500
2021-03-26,5420.64404296875,5445.993898196975,5323.469597927222,5382.619260126413,134467500
2021-03-29,5374.169921875,5505.1441888389345,5374.169921875,5416.419685411753,113370500
2021-03-30,5403.74560546875,5454.445329679559,5382.620720380913,5382.620720380913,83115500
2021-03-31,5251.64599609375,5403.745156077157,5192.4963227668695,5399.520179410951,223390500
2021-04-01,5260.095703125,5298.120491340362,5200.946032567771,5251.645750188253,112286000
2021-04-05,5200.94580078125,5315.020160343471,5200.94580078125,5281.220350102813,73311500
2021-04-06,5209.396484375,5213.621461247973,5137.571877534469,5184.046623137166,80215000
2021-04-07,5281.220703125,5302.3455859375,5184.0462421875,5200.946148437501,107908000
2021-04-08,5256.71533203125,5325.262557224812,5248.146928882055,5312.409952501019,123697500
2021-04-09,5312.40966796875,5415.230500252016,5265.283453172253,5410.946298906881,116961000
2021-04-12,5196.73681640625,5393.810100457929,5192.45261457904,5393.810100457929,110411500
2021-04-13,5141.04150390625,5192.451918945312,5123.904698893229,5183.883516438802,119211500
2021-04-14,5402.3779296875,5402.3779296875,5192.452062475218,5231.009874820331,135519500
2021-04-15,5380.95703125,5406.66223999801,5295.273002089968,5402.378038540008,102686500
2021-04-16,5376.67236328125,5458.072183920568,5325.261950245892,5458.072183920568,79293500
2021-04-19,5372.388671875,5380.9570748604465,5338.115059933213,5376.672873367723,47095000
2021-04-20,5342.3994140625,5355.252018907879,5299.557397911237,5312.4100027566155,72721000
2021-04-21,5282.42041015625,5333.830827773342,5282.42041015625,5312.409820432887,68397000
2021-04-22,5325.26220703125,5376.6726225456305,5295.272797981194,5312.409603152655,63758000
2021-04-23,5475.20947265625,5479.4936741215515,5333.830824301276,5380.9570404196,108498500
2021-04-26,5385.24169921875,5483.778341288783,5380.957497389619,5479.494139459651,108742000
2021-04-27,5488.0615234375,5513.766729636271,5445.219513106216,5458.072116205601,132650000
2021-04-28,5415.23046875,5488.061891193632,5410.9462674297865,5483.777689873417,87660000
2021-04-29,5492.3466796875,5535.188697469774,5449.504661905226,5535.188697469774,57355000
2021-04-30,5488.0615234375,5526.619332735656,5466.640518271858,5526.619332735656,65829500
2021-05-03,5475.20947265625,5552.32509903169,5436.65165946853,5552.32509903169,42065500
2021-05-04,5483.77685546875,5509.48205947876,5432.3664474487305,5440.9348487854,50123500
2021-05-05,5505.19921875,5509.483420476654,5483.778210116731,5500.915017023346,51685000
2021-05-06,5505.19921875,5526.620227383269,5483.778210116731,5483.778210116731,38115500
2021-05-07,5483.77685546875,5535.1872634887695,5470.924253463745,5535.1872634887695,48864000
2021-05-10,5500.91455078125,5500.91455078125,5479.4935439635665,5483.777745327103,68180500
2021-05-11,5552.32470703125,5552.32470703125,5402.377666332104,5483.777488425926,70680000
2021-05-17,5569.4609375,5569.4609375,5462.355919471154,5569.4609375,129058500
2021-05-18,5475.20947265625,5530.904091705179,5453.788465329739,5483.777875586854,73563000
2021-05-19,5436.65185546875,5483.778073286052,5428.083452229241,5466.641266807033,64912500
2021-05-20,5466.64111328125,5513.767329775053,5440.93590428463,5475.209516280123,64950000
2021-05-21,5449.50341796875,5526.619032373968,5363.819401962952,5526.619032373968,92620000
2021-05-24,5419.5146484375,5466.640862771739,5389.525239315712,5445.219856256175,59210000
2021-05-25,5445.220703125,5518.052136605035,5398.094481461448,5398.094481461448,87470000
2021-05-27,5372.388671875,5552.325134569378,5372.388671875,5518.051522627591,537971500
2021-05-28,5432.36767578125,5458.0728856035585,5423.799272507147,5423.799272507147,102108500
2021-05-31,5462.35693359375,5475.209538143383,5419.514918428309,5449.504329044118,101442000
2021-06-02,5539.47265625,5582.314672152939,5500.914841937355,5569.462067382057,141732500
2021-06-03,5655.1455078125,5655.1455078125,5509.482668974905,5565.177283824573,133810500
2021-06-04,5638.0087890625,5672.282398722455,5569.461569742592,5672.282398722455,62108500
2021-06-07,5595.16650390625,5629.440111893424,5509.482483938314,5620.871709896631,62576000
2021-06-08,5509.48291015625,5633.724748721204,5509.48291015625,5633.724748721204,64348000
2021-06-09,5595.16650390625,5599.450704904647,5449.503669960758,5449.503669960758,77198000
2021-06-10,5672.28271484375,5672.28271484375,5560.893477241078,5616.588096042414,73262500
2021-06-11,5543.7568359375,5638.009270551584,5535.188432790766,5629.44086740485,72780500
2021-06-14,5492.3466796875,5586.599118808502,5483.778276131045,5586.599118808502,61478500
2021-06-15,5543.7568359375,5543.7568359375,5488.062215483723,5522.3358280706625,87799000
2021-06-16,5470.9248046875,5513.766815687402,5449.503799187549,5500.914212387432,48984000
2021-06-17,5423.79931640625,5475.209736466973,5376.673098017254,5475.209736466973,68448500
2021-06-18,5419.5146484375,5436.651453649951,5380.956836709486,5398.093641921936,118043000
2021-06-21,5355.25146484375,5398.0934765625,5320.97785546875,5398.0934765625,60823500
2021-06-22,5432.36767578125,5475.209692151765,5346.683643040221,5355.252046314324,65824000
2021-06-23,5338.115234375,5432.367670294943,5338.115234375,5393.8098556004215,52451000
2021-06-24,5320.978515625,5406.6625496930355,5312.410112218196,5406.6625496930355,56010000
2021-06-25,5303.841796875,5363.820621718497,5303.841796875,5338.115411071284,68939500
2021-06-28,5188.16796875,5269.567796500825,5188.16796875,5226.7257818951275,84420500
2021-06-29,5179.59912109375,5218.156930928195,5175.314920001034,5183.883322186466,53704000
2021-06-30,5162.462890625,5201.020704745851,5141.041882780083,5141.041882780083,65795000
2021-07-01,5162.462890625,5205.304906314834,5141.041882780083,5192.452301607884,58153000
2021-07-02,5226.72607421875,5260.999687820185,5175.315653816599,5201.020864017674,67392500
2021-07-05,5235.2939453125,5252.430750370806,5201.020335195888,5226.725542783347,39710500
2021-07-06,5188.16796875,5235.294184816267,5188.16796875,5235.294184816267,34279500
2021-07-07,5196.73681640625,5295.27345843209,5166.747403615777,5295.27345843209,35595000
2021-07-08,5153.8935546875,5175.314558655445,5123.904149132377,5141.040952306733,47297000
2021-07-09,5158.17822265625,5158.17822265625,5132.473015566601,5149.609820293033,40707500
2021-07-12,5286.70458984375,5295.272992744631,5158.1785463305305,5201.020560834937,65981500
2021-07-13,5179.59912109375,5290.988349504369,5153.893914537453,5286.704148411653,65946500
2021-07-14,5132.47314453125,5166.746754845315,5123.904741952734,5158.178352266799,59321000
2021-07-15,5239.57763671875,5239.57763671875,5136.75681637431,5141.0410172219945,49724000
2021-07-16,5235.2939453125,5286.704360487418,5188.167731402158,5286.704360487418,47998500
2021-07-19,5145.326171875,5235.29440635408,5145.326171875,5235.29440635408,47119000
2021-07-21,5149.60986328125,5243.862290063436,5149.60986328125,5183.883473020227,55009500
2021-07-22,5273.85107421875,5273.85107421875,5183.882859305189,5239.5774685373935,60792000
2021-07-23,5171.03125,5303.841497514499,5162.462846934549,5295.273094449048,79938000
2021-07-26,5145.326171875,5192.45238993547,5145.326171875,5175.315583368027,48171500
2021-07-27,5145.326171875,5192.45238993547,5141.041970233139,5145.326171875,53107500
2021-07-28,5123.9052734375,5149.61048383936,5115.336869970213,5145.326282105717,74133000
2021-07-29,5175.31494140625,5213.872751400171,5123.904528081022,5188.167544737557,84605000
2021-07-30,5115.33642578125,5226.725661183522,5106.768023057998,5175.315244844011,105685000
2021-08-02,5106.76806640625,5196.736295764078,5059.64185102834,5192.452094366086,119981500
2021-08-03,5265.28369140625,5295.273102179109,5128.189242158895,5162.462854470733,110071500
2021-08-04,5243.8623046875,5269.567512063419,5192.451889935662,5265.283310834099,41112000
2021-08-05,5398.09375,5406.662152777778,5260.999305555556,5286.704513888889,93768000
2021-08-06,5278.13623046875,5449.504289899553,5256.7152230399,5449.504289899553,67285000
2021-08-09,5312.40966796875,5312.40966796875,5231.009842411165,5256.715050481981,52858500
2021-08-10,5398.09375,5398.09375,5239.578298611112,5355.251736111111,60446000
2021-08-12,5398.09375,5415.230555555556,5243.8625,5243.8625,118325500
2021-08-13,5492.3466796875,5513.767688578637,5419.515249457634,5440.936258348771,86929000
2021-08-16,5500.91455078125,5500.91455078125,5402.377919419904,5500.91455078125,69282000
2021-08-18,5655.1455078125,5792.23994436553,5535.187875828598,5586.598289535985,186354500
2021-08-19,5655.1455078125,5655.1455078125,5595.166691820549,5655.1455078125,100926000
2021-08-20,5655.1455078125,5655.1455078125,5578.02988725142,5655.1455078125,120163500
2021-08-23,5646.5771484375,5646.5771484375,5582.314130814919,5582.314130814919,68253000
2021-08-24,5655.1455078125,5655.1455078125,5569.461484966856,5629.440300958807,59561500
2021-08-25,5655.1455078125,5659.429708954782,5642.292904385653,5655.1455078125,80751500
2021-08-26,5620.87158203125,5638.008385635004,5543.755965814358,5620.87158203125,74337000
2021-08-27,5578.02978515625,5595.166589411722,5560.892980900778,5560.892980900778,71572500
2021-08-30,5625.1572265625,5638.0098325637855,5586.599408558644,5595.167812559501,74564500
2021-08-31,5612.30419921875,5629.441005933922,5582.3147874671995,5586.598989145992,115373500
2021-09-01,5625.1572265625,5655.146640565499,5599.452014559929,5612.3046205612145,67362500
2021-09-02,5603.7353515625,5633.724760936306,5530.903928797544,5590.882747545155,53257000
2021-09-03,5655.1455078125,5655.1455078125,5582.314088393702,5620.871898674242,35764500
2021-09-06,5633.724609375,5659.429816718156,5612.303603255704,5655.145615494297,36780000
2021-09-07,5629.4404296875,5659.429838369245,5629.4404296875,5650.861435888746,53902000
2021-09-08,5518.0517578125,5650.862009747428,5500.914951111219,5612.304194669546,77888000
2021-09-09,5629.4404296875,5629.4404296875,5492.345989999524,5492.345989999524,110074000
2021-09-10,5586.599609375,5625.157428764858,5565.178598602857,5565.178598602857,41483500
2021-09-13,5616.58837890625,5620.872580568269,5590.88316893414,5620.872580568269,29929000
2021-09-14,5608.0185546875,5650.860560452874,5565.176548922125,5646.576359876337,51990500
2021-09-15,5565.177734375,5612.3039507553885,5556.609331396748,5608.019749266263,44514000
2021-09-16,5569.4609375,5638.008149038462,5552.3241346153845,5638.008149038462,58672500
2021-09-17,5586.599609375,5599.452215838286,5552.325992139571,5560.894396448428,117540000
2021-09-20,5642.29345703125,5646.577658593157,5578.030433602648,5629.4408523455295,73157500
2021-09-21,5560.8935546875,5599.451368240803,5543.756748663809,5578.03036071119,57115500
2021-09-22,5616.58837890625,5638.0093872163425,5569.462160624047,5569.462160624047,68722000
2021-09-23,5638.0087890625,5646.577191477489,5608.01938061004,5616.587783025028,60998500
2021-09-24,5642.29345703125,5642.29345703125,5569.462030478834,5569.462030478834,60539500
2021-09-27,5638.0087890625,5650.861392684983,5616.587783025028,5642.292990269994,55052500
2021-09-28,5586.599609375,5620.87322661043,5569.462800757286,5603.736417992715,80186000
2021-09-29,5638.0087890625,5638.0087890625,5582.314173365074,5586.598374572568,74079000
2021-09-30,5997.8818359375,5997.8818359375,5650.861529715401,5655.145731026785,156848000
2021-10-01,5792.23974609375,5912.197373971431,5749.3977361374355,5912.197373971431,103954500
2021-10-04,5963.60888671875,5963.60888671875,5775.104008115572,5775.104008115572,74719000
2021-10-05,5950.7548828125,5950.7548828125,5877.923469559935,5920.765477355562,54986500
2021-10-06,6152.11376953125,6152.11376953125,5972.177294377829,5980.745697956563,174312000
2021-10-07,6134.9765625,6147.829167030377,6066.429338337988,6147.829167030377,107263500
2021-10-08,6246.3662109375,6254.934614519033,6147.829569749872,6169.2505787037035,94643500
2021-10-11,6216.37646484375,6246.365875769943,6194.955457039326,6203.523860161095,47201000
2021-10-12,6272.0703125,6272.0703125,6207.8072970030735,6216.375699069331,91067000
2021-10-13,6447.7236328125,7068.932886472176,6340.618589078073,6340.618589078073,210893300
